0.087000 1.333333 1.333333 -0.319094
0.088000 1.333333 1.333333 -0.355775
0.089000 1.333333 1.333333 -0.318517
0.090000 1.333333 1.333333 -0.274670
0.091000 1.333333 1.333333 -0.203271
0.092000 -0.110378 -1.008983 -0.117460
0.093000 -1.333333 -1.333333 0.070768
0.094000 -1.333333 -1.333333 0.219003
0.095000 -1.333333 -1.333333 0.387815
0.096000 -1.333333 -1.333333 0.529364
0.097000 -1.333333 -1.333333 0.591523
0.098000 -1.333333 -1.333333 0.611975
0.099000 -1.333333 -1.333333 0.518867
0.100000 -1.333333 -1.333333 0.396193
0.101000 1.333333 1.333333 0.254600
0.102000 1.333333 1.333333 0.093548
0.103000 1.333333 1.333333 -0.093102
0.104000 1.333333 1.333333 -0.170034
0.105000 1.333333 1.333333 -0.242466
0.106000 1.333333 1.333333 -0.215274
0.107000 1.333333 1.333333 -0.233889
0.108000 1.333333 1.333333 -0.239429
0.109000 1.333333 1.333333 -0.238618
0.110000 1.333333 1.333333 -0.233812
0.111000 1.333333 1.333333 -0.216990
0.112000 0.278502 -0.484000 -0.152257
0.113000 -1.333333 -1.333333 0.022202
0.114000 -1.333333 -1.333333 0.225854
0.115000 -1.333333 -1.333333 0.406875
0.116000 -1.333333 -1.333333 0.488089
0.117000 -1.333333 -1.333333 0.569420
0.118000 -1.333333 -1.333333 0.606471
0.119000 -1.333333 -1.333333 0.492465
0.120000 -1.333333 -1.333333 0.360291
0.121000 1.333333 1.333333 0.235763
0.122000 1.333333 1.333333 0.100123
0.123000 1.333333 1.333333 -0.054988
0.124000 1.333333 1.333333 -0.118525
0.125000 1.333333 1.333333 -0.169576
0.126000 1.333333 1.333333 -0.204245
0.127000 1.333333 1.333333 -0.216389
0.128000 1.333333 1.333333 -0.239177
0.129000 1.333333 1.333333 -0.229588
0.130000 1.333333 1.333333 -0.208440
0.131000 1.333333 1.333333 -0.176869
0.132000 0.475660 -0.280550 -0.130488
0.133000 -1.333333 -1.333333 0.024211
0.134000 -1.333333 -1.333333 0.180219
0.135000 -1.333333 -1.333333 0.390122
0.136000 -1.333333 -1.333333 0.542541
0.137000 -1.333333 -1.333333 0.622868
0.138000 -1.333333 -1.333333 0.614974
0.139000 -1.333333 -1.333333 0.503842
0.140000 -1.333333 -1.333333 0.367082
0.141000 1.333333 1.333333 0.239136
0.142000 1.333333 1.333333 0.098450
0.143000 1.333333 1.333333 -0.075316
0.144000 1.333333 1.333333 -0.164485
0.145000 1.333333 1.333333 -0.181307
0.146000 1.333333 1.333333 -0.211013
0.147000 1.333333 1.333333 -0.255728
0.148000 1.333333 1.333333 -0.268158
0.149000 1.333333 1.333333 -0.243010
0.150000 1.333333 1.333333 -0.225211
0.151000 1.333333 1.333333 -0.181048
0.152000 0.680275 0.028257 -0.135859
0.153000 -1.333333 -1.333333 0.013403
0.154000 -1.333333 -1.333333 0.216398
0.155000 -1.333333 -1.333333 0.395097
0.156000 -1.333333 -1.333333 0.511939
0.157000 -1.333333 -1.333333 0.589143
0.158000 -1.333333 -1.333333 0.576639
0.159000 -1.333333 -1.333333 0.470547
0.160000 -1.333333 -1.333333 0.391151
0.161000 1.333333 1.333333 0.240730
0.162000 1.333333 1.333333 0.091635
0.163000 1.333333 1.333333 -0.025616
0.164000 1.333333 1.333333 -0.077553
0.165000 1.333333 1.333333 -0.213368
0.166000 1.333333 1.333333 -0.251891
0.167000 1.333333 1.333333 -0.274656
0.168000 1.333333 1.333333 -0.312892
0.169000 1.333333 1.333333 -0.280237
0.170000 1.333333 1.333333 -0.167653
0.171000 1.333333 1.333333 -0.156649
0.172000 1.152085 0.277371 -0.139375
0.173000 -1.333333 -1.333333 0.002771
0.174000 -1.333333 -1.333333 0.216805
0.175000 -1.333333 -1.333333 0.379713
0.176000 -1.333333 -1.333333 0.536856
0.177000 -1.333333 -1.333333 0.619505
0.178000 -1.333333 -1.333333 0.618403
0.179000 -1.333333 -1.333333 0.494413
0.180000 -1.333333 -1.333333 0.370771
0.181000 1.333333 1.333333 0.228660
0.182000 1.333333 1.333333 0.031365
0.183000 1.333333 1.333333 -0.066917
0.184000 1.333333 1.333333 -0.100401
0.185000 1.333333 1.333333 -0.149640
0.186000 1.333333 1.333333 -0.246644
0.187000 1.333333 1.333333 -0.292711
0.188000 1.333333 1.333333 -0.261433
0.189000 1.333333 1.333333 -0.221224
0.190000 1.333333 1.333333 -0.192253
0.191000 1.333333 1.333333 -0.194229
0.192000 1.305073 0.522545 -0.146727
0.193000 -1.333333 -1.333333 -0.012994
0.194000 -1.333333 -1.333333 0.177562
0.195000 -1.333333 -1.333333 0.377298
0.196000 -1.333333 -1.333333 0.526926
0.197000 -1.333333 -1.333333 0.554775
0.198000 -1.333333 -1.333333 0.606603
0.199000 -1.333333 -1.333333 0.510979
0.200000 -1.333333 -1.333333 0.404206
0.201000 1.333333 1.333333 0.253966
0.202000 1.333333 1.333333 0.086904
0.203000 1.333333 1.333333 -0.123531
0.204000 1.333333 1.333333 -0.143574
0.205000 1.333333 1.333333 -0.109510
0.206000 1.333333 1.333333 -0.194785
0.207000 1.333333 1.333333 -0.248896
0.208000 1.333333 1.333333 -0.260098
0.209000 1.333333 1.333333 -0.266590
0.210000 1.333333 1.333333 -0.215846
0.211000 1.333333 1.333333 -0.168687
0.212000 1.333333 1.188966 -0.152689
0.213000 -1.333333 -1.333333 -0.012192
0.214000 -1.333333 -1.333333 0.206585
0.215000 -1.333333 -1.333333 0.372567
0.216000 -1.333333 -1.333333 0.502794
0.217000 -1.333333 -1.333333 0.594717
0.218000 -1.333333 -1.333333 0.566594
0.219000 -1.333333 -1.333333 0.508006
0.220000 -1.333333 -1.333333 0.390682
0.221000 1.333333 1.333333 0.209917
0.222000 1.333333 1.333333 0.072916
0.223000 1.333333 1.333333 -0.073662
0.224000 1.333333 1.333333 -0.109705
0.225000 1.333333 1.333333 -0.238566
0.226000 1.333333 1.333333 -0.290510
0.227000 1.333333 1.333333 -0.260706
0.228000 1.333333 1.333333 -0.253726
0.229000 1.333333 1.333333 -0.269609
0.230000 1.333333 1.333333 -0.281905
0.231000 1.333333 1.333333 -0.256798
0.232000 1.333333 1.069055 -0.201027
0.233000 -1.333333 -1.333333 -0.010307
0.234000 -1.333333 -1.333333 0.167610
0.235000 -1.333333 -1.333333 0.380817
0.236000 -1.333333 -1.333333 0.527703
0.237000 -1.333333 -1.333333 0.592366
0.238000 -1.333333 -1.333333 0.558889
0.239000 -1.333333 -1.333333 0.498375
0.240000 -1.333333 -1.333333 0.347486
0.241000 1.333333 1.333333 0.139244
0.242000 1.333333 1.333333 0.056755
0.243000 1.333333 1.333333 -0.060617
0.244000 1.333333 1.333333 -0.184677
0.245000 1.333333 1.333333 -0.275324
0.246000 1.333333 1.333333 -0.358808
0.247000 1.333333 1.333333 -0.452536
0.248000 1.333333 1.333333 -0.474001
0.249000 1.333333 1.333333 -0.510308
0.250000 1.333333 1.333333 -0.520570
0.251000 1.333333 1.333333 -0.522590
0.252000 1.333333 1.096763 -0.522767
0.253000 -1.333333 -1.333333 -0.411533
0.254000 -1.333333 -1.333333 -0.256949
0.255000 -1.333333 -1.333333 -0.012909
0.256000 -1.333333 -1.333333 0.148340
0.257000 -1.333333 -1.333333 0.226697
0.258000 -1.333333 -1.333333 0.255195
0.259000 -1.333333 -1.333333 0.203738
0.260000 -1.333333 -1.333333 0.120874
0.261000 1.333333 1.333333 0.022029
0.262000 1.333333 1.333333 -0.078727
0.263000 1.333333 1.333333 -0.215568
0.264000 1.333333 1.333333 -0.260867
0.265000 1.333333 1.333333 -0.340655
0.266000 1.333333 1.333333 -0.430164
0.267000 1.333333 1.333333 -0.421461
0.268000 1.333333 1.333333 -0.317969
0.269000 1.333333 1.333333 -0.320008
0.270000 1.333333 1.333333 -0.270915
0.271000 1.333333 1.333333 -0.221616
0.272000 1.333333 1.333333 -0.194007
0.273000 -1.333333 -1.333333 -0.005984
0.274000 -1.333333 -1.333333 0.206806
0.275000 -1.333333 -1.333333 0.376714
0.276000 -1.333333 -1.333333 0.517258
0.277000 -1.333333 -1.333333 0.643413
0.278000 -1.333333 -1.333333 0.685581
0.279000 -1.333333 -1.333333 0.554760
0.280000 -1.333333 -1.333333 0.383150
0.281000 1.333333 1.333333 0.272697
0.282000 1.333333 1.333333 0.167761
0.283000 1.333333 1.333333 -0.047795
0.284000 1.333333 1.333333 -0.136503
0.285000 1.333333 1.333333 -0.154919
0.286000 1.333333 1.333333 -0.192051
0.287000 1.333333 1.333333 -0.214540
0.288000 1.333333 1.333333 -0.237883
0.289000 1.333333 1.333333 -0.233946
0.290000 1.333333 1.333333 -0.273531
0.291000 1.333333 1.333333 -0.196917
0.292000 1.333333 1.333333 -0.136371
0.293000 -1.333333 -1.333333 0.003165
0.294000 -1.333333 -1.333333 0.149434
0.295000 -1.333333 -1.333333 0.323568
0.296000 -1.333333 -1.333333 0.468923
0.297000 -1.333333 -1.333333 0.576239
0.298000 -1.333333 -1.333333 0.630262
0.299000 -1.333333 -1.333333 0.539642
0.300000 -1.333333 -1.333333 0.417789
0.301000 1.333333 1.333333 0.234190
0.302000 1.333333 1.333333 0.058259
0.303000 1.333333 1.333333 -0.071113
0.304000 1.333333 1.333333 -0.106115
0.305000 1.333333 1.333333 -0.180215
0.306000 1.333333 1.333333 -0.210332
0.307000 1.333333 1.333333 -0.248035
0.308000 1.333333 1.333333 -0.270134
0.309000 1.333333 1.333333 -0.279218
0.310000 1.333333 1.333333 -0.220233
0.311000 1.333333 1.333333 -0.179006
0.312000 1.333333 1.333333 -0.211555
0.313000 -1.333333 -1.333333 -0.065512
0.314000 -1.333333 -1.333333 0.182032
0.315000 -1.333333 -1.333333 0.338069
0.316000 -1.333333 -1.333333 0.477977
0.317000 -1.333333 -1.333333 0.569333
0.318000 -1.333333 -1.333333 0.626073
0.319000 -1.333333 -1.333333 0.494179
0.320000 -1.333333 -1.333333 0.379332
0.321000 1.333333 1.333333 0.282399
0.322000 1.333333 1.333333 0.157912
0.323000 1.333333 1.333333 -0.046079
0.324000 1.333333 1.333333 -0.165270
0.325000 1.333333 1.333333 -0.234386
0.326000 1.333333 1.333333 -0.296859
0.327000 1.333333 1.333333 -0.307282
0.328000 1.333333 1.333333 -0.257352
0.329000 1.333333 1.333333 -0.262375
0.330000 1.333333 1.333333 -0.214496
0.331000 1.333333 1.333333 -0.212807
0.332000 1.333333 1.333333 -0.249262
0.333000 -1.333333 -1.333333 0.010353
0.334000 -1.333333 -1.333333 0.208827
0.335000 -1.333333 -1.333333 0.358802
0.336000 -1.333333 -1.333333 0.465460
0.337000 -1.333333 -1.333333 0.577664
0.338000 -1.333333 -1.333333 0.643001
0.339000 -1.333333 -1.333333 0.513105
0.340000 -1.333333 -1.333333 0.379856
0.341000 1.333333 1.333333 0.212706
0.342000 1.333333 1.333333 0.131929
0.343000 1.333333 1.333333 -0.047997
0.344000 1.333333 1.333333 -0.114528
0.345000 1.333333 1.333333 -0.225098
0.346000 1.333333 1.333333 -0.232718
0.347000 1.333333 1.333333 -0.263286
0.348000 1.333333 1.333333 -0.288821
0.349000 1.333333 1.333333 -0.298733
0.350000 1.333333 1.333333 -0.243340
0.351000 1.333333 1.333333 -0.226353
0.352000 1.333333 1.333333 -0.205019
0.353000 -1.333333 -1.333333 -0.019701
0.354000 -1.333333 -1.333333 0.164592
0.355000 -1.333333 -1.333333 0.312357
0.356000 -1.333333 -1.333333 0.468656
0.357000 -1.333333 -1.333333 0.585013
0.358000 -1.333333 -1.333333 0.616589
0.359000 -1.333333 -1.333333 0.519016
0.360000 -1.333333 -1.333333 0.409696
0.361000 1.333333 1.333333 0.246157
0.362000 1.333333 1.333333 0.119980
0.363000 1.333333 1.333333 -0.087385
0.364000 1.333333 1.333333 -0.154632
0.365000 1.333333 1.333333 -0.188919
0.366000 1.333333 1.333333 -0.248984
0.367000 1.333333 1.333333 -0.283089
0.368000 1.333333 1.333333 -0.343861
0.369000 1.333333 1.333333 -0.344610
0.370000 1.333333 1.333333 -0.304310
0.371000 1.333333 1.333333 -0.250664
0.372000 1.333333 1.333333 -0.170369
0.373000 -1.333333 -1.333333 -0.025678
0.374000 -1.333333 -1.333333 0.148652
0.375000 -1.333333 -1.333333 0.348780
0.376000 -1.333333 -1.333333 0.482616
0.377000 -1.333333 -1.333333 0.570879
0.378000 -1.333333 -1.333333 0.598143
0.379000 -1.333333 -1.333333 0.498939
0.380000 -1.333333 -1.333333 0.434766
0.381000 1.333333 1.333333 0.285307
0.382000 1.333333 1.333333 0.149969
0.383000 1.333333 1.333333 -0.064764
0.384000 1.333333 1.333333 -0.135669
0.385000 1.333333 1.333333 -0.246420
0.386000 1.333333 1.333333 -0.226982
0.387000 1.333333 1.333333 -0.295538
0.388000 1.333333 1.333333 -0.372181
0.389000 1.333333 1.333333 -0.325338
0.390000 1.333333 1.333333 -0.248971
0.391000 1.333333 1.333333 -0.241042
0.392000 1.333333 1.333333 -0.207779
0.393000 -1.333333 -1.333333 -0.034957
0.394000 -1.333333 -1.333333 0.176849
0.395000 -1.333333 -1.333333 0.325615
0.396000 -1.333333 -1.333333 0.496311
0.397000 -1.333333 -1.333333 0.592328
0.398000 -1.333333 -1.333333 0.629453
0.399000 -1.333333 -1.333333 0.527900
0.400000 -1.333333 -1.333333 0.378208
0.401000 1.333333 1.333333 0.215275
0.402000 1.333333 1.333333 0.143511
0.403000 1.333333 1.333333 -0.062181
0.404000 1.333333 1.333333 -0.171245
0.405000 1.333333 1.333333 -0.277576
0.406000 1.333333 1.333333 -0.254556
0.407000 1.333333 1.333333 -0.280787
0.408000 1.333333 1.333333 -0.288899
0.409000 1.333333 1.333333 -0.254236
0.410000 1.333333 1.333333 -0.237533
0.411000 1.333333 1.333333 -0.208584
0.412000 1.333333 1.333333 -0.166643
0.413000 -1.333333 -1.333333 -0.067310
0.414000 -1.333333 -1.333333 0.069665
0.415000 -1.333333 -1.333333 0.282201
0.416000 -1.333333 -1.333333 0.436360
0.417000 -1.333333 -1.333333 0.611453
0.418000 -1.333333 -1.333333 0.607182
0.419000 -1.333333 -1.333333 0.518156
0.420000 -1.333333 -1.333333 0.427349
0.421000 1.333333 1.333333 0.284914
0.422000 1.333333 1.333333 0.138982
0.423000 1.333333 1.333333 -0.093476
0.424000 1.333333 1.333333 -0.181837
0.425000 1.333333 1.333333 -0.190760
0.426000 1.333333 1.333333 -0.263299
0.427000 1.333333 1.333333 -0.312342
0.428000 1.333333 1.333333 -0.300692
0.429000 1.333333 1.333333 -0.256168
0.430000 1.333333 1.333333 -0.255991
0.431000 1.333333 1.333333 -0.272870
0.432000 1.333333 1.333333 -0.282080
0.433000 -1.333333 -1.333333 -0.051104
0.434000 -1.333333 -1.333333 0.150618
0.435000 -1.333333 -1.333333 0.345030
0.436000 -1.333333 -1.333333 0.480613
0.437000 -1.333333 -1.333333 0.592868
0.438000 -1.333333 -1.333333 0.635576
0.439000 -1.333333 -1.333333 0.459147
0.440000 -1.333333 -1.333333 0.380760
0.441000 1.333333 1.333333 0.245672
0.442000 1.333333 1.333333 0.095325
0.443000 1.333333 1.333333 -0.096913
0.444000 1.333333 1.333333 -0.159798
0.445000 1.333333 1.333333 -0.208732
0.446000 1.333333 1.333333 -0.251448
0.447000 1.333333 1.333333 -0.278087
0.448000 1.333333 1.333333 -0.294830
0.449000 1.333333 1.333333 -0.273560
0.450000 1.333333 1.333333 -0.250166
0.451000 1.333333 1.333333 -0.235545
0.452000 1.333333 1.333333 -0.270703
0.453000 -1.333333 -1.333333 -0.125722
0.454000 -1.333333 -1.333333 0.142865
0.455000 -1.333333 -1.333333 0.317573
0.456000 -1.333333 -1.333333 0.474432
0.457000 -1.333333 -1.333333 0.565166
0.458000 -1.333333 -1.333333 0.603429
0.459000 -1.333333 -1.333333 0.513198
0.460000 -1.333333 -1.333333 0.367678
0.461000 1.333333 1.333333 0.209140
0.462000 1.333333 1.333333 0.066658
0.463000 1.333333 1.333333 -0.151808
0.464000 1.333333 1.333333 -0.253283
0.465000 1.333333 1.333333 -0.275437
0.466000 1.333333 1.333333 -0.243704
0.467000 1.333333 1.333333 -0.276196
0.468000 1.333333 1.333333 -0.259305
0.469000 1.333333 1.333333 -0.281194
0.470000 1.333333 1.333333 -0.316154
0.471000 1.333333 1.333333 -0.226642
0.472000 1.333333 1.333333 -0.158510
0.473000 -1.333333 -1.333333 -0.049002
0.474000 -1.333333 -1.333333 0.084730
0.475000 -1.333333 -1.333333 0.269895
0.476000 -1.333333 -1.333333 0.406796
0.477000 -1.333333 -1.333333 0.546799
0.478000 -1.333333 -1.333333 0.605135
0.479000 -1.333333 -1.333333 0.468344
0.480000 -1.333333 -1.333333 0.378501
0.481000 1.333333 1.333333 0.236009
0.482000 1.333333 1.333333 0.070184
0.483000 1.333333 1.333333 -0.122170
0.484000 1.333333 1.333333 -0.122229
0.485000 1.333333 1.333333 -0.158167
0.486000 1.333333 1.333333 -0.267917
0.487000 1.333333 1.333333 -0.395744
0.488000 1.333333 1.333333 -0.336193
0.489000 1.333333 1.333333 -0.302891
0.490000 1.333333 1.333333 -0.226910
0.491000 1.333333 1.333333 -0.199025
0.492000 1.333333 1.333333 -0.211368
0.493000 -1.333333 -1.333333 -0.044913
0.494000 -1.333333 -1.333333 0.128815
0.495000 -1.333333 -1.333333 0.299510
0.496000 -1.333333 -1.333333 0.445260
0.497000 -1.333333 -1.333333 0.528886
0.498000 -1.333333 -1.333333 0.580644
0.499000 -1.333333 -1.333333 0.494802
0.500000 -1.333333 -1.333333 0.420865
0.501000 1.333333 1.333333 0.265195
0.502000 1.333333 1.333333 0.128907
0.503000 1.333333 1.333333 -0.061610
0.504000 1.333333 1.333333 -0.158371
0.505000 1.333333 1.333333 -0.235684
0.506000 1.333333 1.333333 -0.278327
0.507000 1.333333 1.333333 -0.311078
0.508000 1.333333 1.333333 -0.311870
0.509000 1.333333 1.333333 -0.296027
0.510000 1.333333 1.333333 -0.288749
0.511000 1.333333 1.333333 -0.252230
0.512000 1.333333 1.333333 -0.249637
0.513000 -1.333333 -1.333333 -0.087208
0.514000 -1.333333 -1.333333 0.105956
0.515000 -1.333333 -1.333333 0.244905
0.516000 -1.333333 -1.333333 0.356757
0.517000 -1.333333 -1.333333 0.503915
0.518000 -1.333333 -1.333333 0.627711
0.519000 -1.333333 -1.333333 0.572556
0.520000 -1.333333 -1.333333 0.381350
0.521000 1.333333 1.333333 0.190920
0.522000 1.333333 1.333333 0.151957
0.523000 1.333333 1.333333 -0.061435
0.524000 1.333333 1.333333 -0.153211
0.525000 1.333333 1.333333 -0.178327
0.526000 1.333333 1.333333 -0.263753
0.527000 1.333333 1.333333 -0.331855
0.528000 1.333333 1.333333 -0.326316
0.529000 1.333333 1.333333 -0.305221
0.530000 1.333333 1.333333 -0.263715
0.531000 1.333333 1.333333 -0.247728
0.532000 1.333333 1.333333 -0.234531
0.533000 -1.333333 -1.333333 -0.106988
0.534000 -1.333333 -1.333333 0.113539
0.535000 -1.333333 -1.333333 0.278100
0.536000 -1.333333 -1.333333 0.415958
0.537000 -1.333333 -1.333333 0.547507
0.538000 -1.333333 -1.333333 0.587100
0.539000 -1.333333 -1.333333 0.525409
0.540000 -1.333333 -1.333333 0.431301
0.541000 0.849071 1.333333 0.254063
0.542000 1.333333 1.333333 0.119451
0.543000 1.333333 1.333333 -0.045132
0.544000 1.333333 1.333333 -0.120293
0.545000 1.333333 1.333333 -0.206679
0.546000 1.333333 1.333333 -0.318950
0.547000 1.333333 1.333333 -0.280137
0.548000 1.333333 1.333333 -0.313730
0.549000 1.333333 1.333333 -0.305755
0.550000 1.333333 1.333333 -0.228484
0.551000 1.333333 1.333333 -0.277761
0.552000 1.333333 1.333333 -0.260831
0.553000 -1.333333 -1.333333 -0.104567
0.554000 -1.333333 -1.333333 0.059835
0.555000 -1.333333 -1.333333 0.293540
0.556000 -1.333333 -1.333333 0.412780
0.557000 -1.333333 -1.333333 0.503699
0.558000 -1.333333 -1.333333 0.657658
0.559000 -1.333333 -1.333333 0.586407
0.560000 -1.333333 -1.333333 0.503168
0.561000 1.333333 1.333333 0.283920
0.562000 1.333333 1.333333 0.170653
0.563000 1.333333 1.333333 -0.110664
0.564000 1.333333 1.333333 -0.168369
0.565000 1.333333 1.333333 -0.230388
0.566000 1.333333 1.333333 -0.277540
0.567000 1.333333 1.333333 -0.290846
0.568000 1.333333 1.333333 -0.334846
0.569000 1.333333 1.333333 -0.275600
0.570000 1.333333 1.333333 -0.225751
0.571000 1.333333 1.333333 -0.226062
0.572000 1.333333 1.333333 -0.213440
0.573000 -1.333333 -1.333333 -0.100196
0.574000 -1.333333 -1.333333 0.104482
0.575000 -1.333333 -1.333333 0.292282
0.576000 -1.333333 -1.333333 0.421078
0.577000 -1.333333 -1.333333 0.513926
0.578000 -1.333333 -1.333333 0.607135
0.579000 -1.333333 -1.333333 0.558349
0.580000 -1.333333 -1.333333 0.453714
0.581000 1.333333 1.333333 0.301826
0.582000 1.333333 1.333333 0.197983
0.583000 1.333333 1.333333 -0.016097
0.584000 1.333333 1.333333 -0.090867
0.585000 1.333333 1.333333 -0.149784
0.586000 1.333333 1.333333 -0.229303
0.587000 1.333333 1.333333 -0.294158
0.588000 1.333333 1.333333 -0.341630
0.589000 1.333333 1.333333 -0.310695
0.590000 1.333333 1.333333 -0.255588
0.591000 1.333333 1.333333 -0.240693
0.592000 1.333333 1.333333 -0.218387
0.593000 -1.333333 -1.333333 -0.117841
0.594000 -1.333333 -1.333333 0.095673
0.595000 -1.333333 -1.333333 0.280418
0.596000 -1.333333 -1.333333 0.474945
0.597000 -1.333333 -1.333333 0.586020
0.598000 -1.333333 -1.333333 0.631157
0.599000 -1.333333 -1.333333 0.567406
0.600000 -1.333333 -1.333333 0.456405
0.601000 1.333333 1.333333 0.295519
0.602000 1.333333 1.333333 0.169407
0.603000 1.333333 1.333333 -0.062571
0.604000 1.333333 1.333333 -0.131393
0.605000 1.333333 1.333333 -0.218110
0.606000 1.333333 1.333333 -0.250575
0.607000 1.333333 1.333333 -0.257538
0.608000 1.333333 1.333333 -0.294290
0.609000 1.333333 1.333333 -0.312940
0.610000 1.333333 1.333333 -0.271476
0.611000 1.333333 1.333333 -0.244956
0.612000 1.333333 1.333333 -0.194357
0.613000 -1.333333 -1.333333 -0.072946
0.614000 -1.333333 -1.333333 0.161380
0.615000 -1.333333 -1.333333 0.382207
0.616000 -1.333333 -1.333333 0.503863
0.617000 -1.333333 -1.333333 0.553994
0.618000 -1.333333 -1.333333 0.600667
0.619000 -1.333333 -1.333333 0.542956
0.620000 -1.333333 -1.333333 0.427257
0.621000 0.525652 1.255539 0.351295
0.622000 1.333333 1.333333 0.223553
0.623000 1.333333 1.333333 -0.005727
0.624000 1.333333 1.333333 -0.144281
0.625000 1.333333 1.333333 -0.230291
0.626000 1.333333 1.333333 -0.196647
0.627000 1.333333 1.333333 -0.296984
0.628000 1.333333 1.333333 -0.290736
0.629000 1.333333 1.333333 -0.216267
0.630000 1.333333 1.333333 -0.229250
0.631000 1.333333 1.333333 -0.230694
0.632000 1.333333 1.333333 -0.171626
0.633000 -1.333333 -1.333333 -0.055331
0.634000 -1.333333 -1.333333 0.107281
0.635000 -1.333333 -1.333333 0.342037
0.636000 -1.333333 -1.333333 0.456562
0.637000 -1.333333 -1.333333 0.553582
0.638000 -1.333333 -1.333333 0.582950
0.639000 -1.333333 -1.333333 0.484993
0.640000 -1.333333 -1.333333 0.418365
0.641000 0.970052 1.333333 0.250788
0.642000 1.333333 1.333333 0.184256
0.643000 1.333333 1.333333 -0.009217
0.644000 1.333333 1.333333 -0.074379
0.645000 1.333333 1.333333 -0.199327
0.646000 1.333333 1.333333 -0.230819
0.647000 1.333333 1.333333 -0.262949
0.648000 1.333333 1.333333 -0.255285
0.649000 1.333333 1.333333 -0.264328
0.650000 1.333333 1.333333 -0.269696
0.651000 1.333333 1.333333 -0.240215
0.652000 1.333333 1.333333 -0.175870
0.653000 -1.333333 -1.333333 -0.091089
0.654000 -1.333333 -1.333333 0.113062
